Wavenumber (cm^-1)    Wavelength (um)        Normalized SRF
17760    0.563063063063063    0.0000103
17765    0.56290458767239    0.0000088
17770    0.56274620146314    0.0000073
17775    0.562587904360056    0.0000057
17780    0.562429696287964    0.0000041
17785    0.562271577171774    0.0000025
17790    0.562113546936481    0.000001
17795    0.561955605507165    0.0000000
17800    0.561797752808989    0.0000000
17805    0.5616399887672        0.0000000
17810    0.561482313307131    0.0000000
17815    0.561324726354196    0.0000000
17820    0.561167227833894    0.0000000
17825    0.561009817671809    0.0000000
17830    0.560852495793606    0.0000000
17835    0.560695262125035    0.0000000
17840    0.560538116591928    0.0000000
17845    0.560381059120202    0.0000000
17850    0.560224089635854    0.0000000
17855    0.560067208064968    0.0000000
17860    0.559910414333707    0.0000000
17865    0.559753708368318    0.0000000
17870    0.559597090095132    0
17875    0.559440559440559    0
17880    0.559284116331096    0
17885    0.559127760693318    0
17890    0.558971492453885    0
17895    0.558815311539536    0
17900    0.558659217877095    0
17905    0.558503211393465    0
17910    0.558347292015634    0
17915    0.558191459670667    0
17920    0.558035714285714    0
17925    0.557880055788006    0
17930    0.557724484104852    0
17935    0.557568999163647    0
17940    0.557413600891862    0
17945    0.557258289217052    0
17950    0.557103064066852    0
17955    0.556947925368978    0
17960    0.556792873051225    0
17965    0.55663790704147    0
17970    0.556483027267668    0
17975    0.556328233657858    0
17980    0.556173526140156    0
17985    0.556018904642758    0
17990    0.555864369093941    0
17995    0.555709919422062    0
18000    0.555555555555556    0
18005    0.555401277422938    0.0000001
18010    0.555247084952804    0.000004
18015    0.555092978073827    0.000008
18020    0.554938956714761    0.0000121
18025    0.554785020804438    0.0000163
18030    0.554631170271769    0.0000206
18035    0.554477405045744    0.0000249
18040    0.554323725055432    0.0000292
18045    0.554170130229981    0.0000334
18050    0.554016620498615    0.0000377
18055    0.55386319579064    0.0000418
18060    0.553709856035437    0.0000458
18065    0.553556601162469    0.0000497
18070    0.553403431101273    0.0000533
18075    0.553250345781466    0.0000568
18080    0.553097345132743    0.00006
18085    0.552944429084877    0.000063
18090    0.552791597567717    0.0000656
18095    0.552638850511191    0.0000678
18100    0.552486187845304    0.0000697
18105    0.552333609500138    0.0000711
18110    0.552181115405853    0.000072
18115    0.552028705492686    0.0000724
18120    0.551876379690949    0.0000723
18125    0.551724137931034    0.0000716
18130    0.551571980143409    0.0000704
18135    0.551419906258616    0.0000687
18140    0.551267916207277    0.0000666
18145    0.551116009920088    0.0000642
18150    0.550964187327824    0.0000613
18155    0.550812448361333    0.0000582
18160    0.550660792951542    0.0000548
18165    0.550509221029452    0.0000511
18170    0.550357732526142    0.0000472
18175    0.550206327372765    0.0000431
18180    0.55005500550055    0.0000388
18185    0.549903766840803    0.0000344
18190    0.549752611324904    0.0000298
18195    0.549601538884309    0.0000252
18200    0.549450549450549    0.0000205
18205    0.549299642955232    0.0000158
18210    0.549148819330038    0.0000111
18215    0.548998078506725    0.0000064
18220    0.548847420417124    0.0000017
18225    0.548696844993141    0
18230    0.548546352166758    0
18235    0.54839594187003    0
18240    0.548245614035088    0
18245    0.548095368594135    0
18250    0.547945205479452    0
18255    0.547795124623391    0
18260    0.547645125958379    0
18265    0.547495209416918    0
18270    0.547345374931582    0
18275    0.547195622435021    0
18280    0.547045951859956    0
18285    0.546896363139185    0
18290    0.546746856205577    0
18295    0.546597430992074    0
18300    0.546448087431694    0
18305    0.546298825457525    0
18310    0.546149645002731    0
18315    0.546000546000546    0
18320    0.54585152838428    0
18325    0.545702592087312    0
18330    0.545553737043099    0
18335    0.545404963185165    0
18340    0.54525627044711    0
18345    0.545107658762606    0
18350    0.544959128065395    0
18355    0.544810678289295    0
18360    0.544662309368192    0
18365    0.544514021236047    0
18370    0.544365813826892    0
18375    0.54421768707483    0
18380    0.544069640914037    0
18385    0.54392167527876    0
18390    0.543773790103317    0
18395    0.543625985322098    0
18400    0.543478260869565    0
18405    0.54333061668025    0
18410    0.543183052688756    0
18415    0.543035568829758    0
18420    0.542888165038002    0
18425    0.542740841248304    0
18430    0.542593597395551    0
18435    0.5424464334147    0
18440    0.542299349240781    0
18445    0.542152344808891    0
18450    0.542005420054201    0.0000013
18455    0.541858574911948    0.0000053
18460    0.541711809317443    0.0000092
18465    0.541565123206066    0.0000128
18470    0.541418516513265    0.0000162
18475    0.54127198917456    0.0000193
18480    0.541125541125541    0.0000221
18485    0.540979172301866    0.0000245
18490    0.540832882639264    0.0000265
18495    0.540686672073533    0.000028
18500    0.540540540540541    0.000029
18505    0.540394487976223    0.0000294
18510    0.540248514316586    0.0000292
18515    0.540102619497705    0.0000283
18520    0.539956803455724    0.0000267
18525    0.539811066126856    0.0000243
18530    0.539665407447383    0.0000212
18535    0.539519827353655    0.0000175
18540    0.539374325782093    0.0000133
18545    0.539228902669183    0.0000085
18550    0.539083557951482    0.0000033
18555    0.538938291565616    0
18560    0.538793103448276    0
18565    0.538647993536224    0
18570    0.53850296176629    0
18575    0.53835800807537    0
18580    0.538213132400431    0
18585    0.538068334678504    0
18590    0.537923614846692    0
18595    0.537778972842162    0
18600    0.537634408602151    0
18605    0.537489922063961    0
18610    0.537345513164965    0
18615    0.5372011818426    0
18620    0.537056928034372    0
18625    0.536912751677852    0
18630    0.536768652710682    0
18635    0.536624631070566    0
18640    0.536480686695279    0
18645    0.53633681952266    0
18650    0.536193029490617    0
18655    0.536049316537121    0
18660    0.535905680600214    0
18665    0.535762121618002    0
18670    0.535618639528656    0
18675    0.535475234270415    0
18680    0.535331905781585    0
18685    0.535188654000535    0
18690    0.535045478865704    0
18695    0.534902380315592    0
18700    0.53475935828877    0
18705    0.534616412723871    0
18710    0.534473543559594    0
18715    0.534330750734705    0
18720    0.534188034188034    0
18725    0.534045393858478    0
18730    0.533902829684997    0
18735    0.533760341606619    0
18740    0.533617929562433    0
18745    0.533475593491598    0
18750    0.533333333333333    0
18755    0.533191149026926    0
18760    0.533049040511727    0
18765    0.532907007727152    0
18770    0.53276505061268    0
18775    0.532623169107856    0
18780    0.53248136315229    0
18785    0.532339632685653    0
18790    0.532197977647685    0
18795    0.532056397978186    0
18800    0.531914893617021    0
18805    0.531773464504121    0
18810    0.531632110579479    0
18815    0.531490831783152    0
18820    0.53134962805526    0.0000021
18825    0.531208499335989    0.0000072
18830    0.531067445565587    0.0000121
18835    0.530926466684364    0.0000169
18840    0.530785562632696    0.0000216
18845    0.530644733351021    0.0000261
18850    0.530503978779841    0.0000305
18855    0.530363298859719    0.0000347
18860    0.530222693531283    0.0000387
18865    0.530082162735224    0.0000425
18870    0.529941706412295    0.0000462
18875    0.529801324503311    0.0000495
18880    0.529661016949153    0.0000527
18885    0.52952078369076    0.0000556
18890    0.529380624669137    0.0000581
18895    0.529240539825351    0.0000604
18900    0.529100529100529    0.0000624
18905    0.528960592435864    0.000064
18910    0.528820729772607    0.0000652
18915    0.528680941052075    0.000066
18920    0.528541226215645    0.0000664
18925    0.528401585204756    0.0000663
18930    0.528262017960909    0.0000658
18935    0.528122524425667    0.0000647
18940    0.527983104540655    0.000063
18945    0.527843758247559    0.0000607
18950    0.527704485488127    0.0000579
18955    0.527565286204168    0.0000546
18960    0.527426160337553    0.0000509
18965    0.527287107830214    0.0000468
18970    0.527148128624143    0.0000423
18975    0.527009222661397    0.0000376
18980    0.526870389884089    0.0000326
18985    0.526731630234396    0.0000274
18990    0.526592943654555    0.0000221
18995    0.526454330086865    0.0000167
19000    0.526315789473684    0.0000112
19005    0.526177321757432    0.0000057
19010    0.526038926880589    0.0000002
19015    0.525900604785696    0
19020    0.525762355415352    0
19025    0.525624178712221    0
19030    0.525486074619023    0
19035    0.52534804307854    0
19040    0.525210084033613    0
19045    0.525072197427146    0
19050    0.5249343832021        0
19055    0.524796641301496    0
19060    0.524658971668416    0
19065    0.524521374246001    0
19070    0.524383848977451    0
19075    0.524246395806029    0
19080    0.524109014675052    0
19085    0.523971705527902    0
19090    0.523834468308015    0
19095    0.52369730295889    0
19100    0.523560209424084    0
19105    0.523423187647213    0
19110    0.523286237571952    0
19115    0.523149359142035    0
19120    0.523012552301255    0
19125    0.522875816993464    0
19130    0.522739153162572    0
19135    0.522602560752548    0
19140    0.522466039707419    0
19145    0.522329589971272    0.0000032
19150    0.522193211488251    0.0000098
19155    0.522056904202558    0.0000165
19160    0.521920668058455    0.0000233
19165    0.521784503000261    0.0000302
19170    0.521648408972353    0.000037
19175    0.521512385919166    0.0000437
19180    0.521376433785193    0.0000504
19185    0.521240552514986    0.0000569
19190    0.521104742053153    0.0000633
19195    0.52096900234436    0.0000694
19200    0.520833333333333    0.0000752
19205    0.520697734964853    0.0000807
19210    0.520562207183758    0.0000858
19215    0.520426749934947    0.0000905
19220    0.520291363163371    0.0000947
19225    0.520156046814044    0.0000984
19230    0.520020800832033    0.0001015
19235    0.519885625162464    0.0001039
19240    0.51975051975052    0.0001058
19245    0.519615484541439    0.000107
19250    0.519480519480519    0.0001078
19255    0.519345624513113    0.0001081
19260    0.519210799584631    0.000108
19265    0.51907604464054    0.0001075
19270    0.518941359626362    0.0001067
19275    0.518806744487678    0.0001057
19280    0.518672199170125    0.0001044
19285    0.518537723619393    0.000103
19290    0.518403317781234    0.0001014
19295    0.518268981601451    0.0000997
19300    0.518134715025907    0.0000979
19305    0.518000518000518    0.0000961
19310    0.517866390471258    0.0000944
19315    0.517732332384157    0.0000927
19320    0.5175983436853        0.000091
19325    0.517464424320828    0.0000896
19330    0.517330574236937    0.0000883
19335    0.517196793379881    0.0000872
19340    0.517063081695967    0.0000864
19345    0.516929439131559    0.0000859
19350    0.516795865633075    0.0000857
19355    0.51666236114699    0.000086
19360    0.516528925619835    0.0000867
19365    0.516395558998193    0.0000879
19370    0.516262261228704    0.0000896
19375    0.516129032258065    0.000092
19380    0.515995872033024    0.000095
19385    0.515862780500387    0.0000987
19390    0.515729757607014    0.0001031
19395    0.51559680329982    0.0001081
19400    0.515463917525773    0.0001136
19405    0.515331100231899    0.0001197
19410    0.515198351365276    0.0001261
19415    0.515065670873036    0.000133
19420    0.514933058702369    0.0001402
19425    0.514800514800515    0.0001477
19430    0.514668039114771    0.0001555
19435    0.514535631592488    0.0001634
19440    0.51440329218107    0.0001716
19445    0.514271020827976    0.0001799
19450    0.51413881748072    0.0001882
19455    0.514006682086867    0.0001966
19460    0.513874614594039    0.000205
19465    0.51374261494991    0.0002134
19470    0.513610683102209    0.0002217
19475    0.513478818998716    0.0002298
19480    0.513347022587269    0.0002378
19485    0.513215293815756    0.0002456
19490    0.513083632632119    0.0002532
19495    0.512952038984355    0.0002604
19500    0.512820512820513    0.0002673
19505    0.512689054088695    0.0002739
19510    0.512557662737058    0.00028
19515    0.51242633871381    0.0002856
19520    0.512295081967213    0.0002907
19525    0.512163892445583    0.0002952
19530    0.512032770097286    0.000299
19535    0.511901714870745    0.0003021
19540    0.511770726714432    0.0003045
19545    0.511639805576874    0.0003063
19550    0.51150895140665    0.0003075
19555    0.511378164152391    0.0003081
19560    0.511247443762781    0.0003082
19565    0.511116790186558    0.0003079
19570    0.510986203372509    0.000307
19575    0.510855683269476    0.0003058
19580    0.510725229826353    0.0003041
19585    0.510594842992086    0.0003021
19590    0.510464522715671    0.0002998
19595    0.51033426894616    0.0002971
19600    0.510204081632653    0.0002942
19605    0.510073960724305    0.000291
19610    0.509943906170321    0.0002875
19615    0.509813917919959    0.0002839
19620    0.509683995922528    0.00028
19625    0.509554140127389    0.0002759
19630    0.509424350483953    0.0002717
19635    0.509294626941686    0.0002673
19640    0.509164969450102    0.0002628
19645    0.509035377958768    0.0002582
19650    0.508905852417303    0.0002535
19655    0.508776392775375    0.0002487
19660    0.508646998982706    0.0002438
19665    0.508517670989067    0.0002388
19670    0.508388408744281    0.0002339
19675    0.508259212198221    0.0002288
19680    0.508130081300813    0.0002238
19685    0.508001016002032    0.0002187
19690    0.507872016251904    0.0002137
19695    0.507743082000508    0.0002086
19700    0.507614213197969    0.0002036
19705    0.507485409794468    0.0001986
19710    0.507356671740233    0.0001937
19715    0.507227998985544    0.0001888
19720    0.50709939148073    0.000184
19725    0.506970849176172    0.0001793
19730    0.506842372022301    0.0001746
19735    0.506713959969597    0.0001701
19740    0.506585612968592    0.0001656
19745    0.506457330969866    0.0001613
19750    0.506329113924051    0.0001571
19755    0.506200961781827    0.0001531
19760    0.506072874493927    0.0001492
19765    0.505944852011131    0.0001455
19770    0.505816894284269    0.000142
19775    0.505689001264222    0.0001387
19780    0.505561172901921    0.0001356
19785    0.505433409148345    0.0001328
19790    0.505305709954522    0.0001303
19795    0.505178075271533    0.000128
19800    0.505050505050505    0.000126
19805    0.504922999242616    0.0001244
19810    0.504795557799091    0.0001231
19815    0.504668180671209    0.0001222
19820    0.504540867810293    0.0001217
19825    0.504413619167718    0.0001216
19830    0.504286434694907    0.000122
19835    0.504159314343332    0.000123
19840    0.504032258064516    0.0001244
19845    0.503905265810028    0.0001265
19850    0.503778337531486    0.0001291
19855    0.503651473180559    0.0001322
19860    0.503524672708963    0.0001358
19865    0.503397936068462    0.00014
19870    0.503271263210871    0.0001446
19875    0.50314465408805    0.0001496
19880    0.503018108651911    0.000155
19885    0.502891626854413    0.0001609
19890    0.502765208647562    0.0001671
19895    0.502638853983413    0.0001737
19900    0.50251256281407    0.0001807
19905    0.502386335091686    0.000188
19910    0.502260170768458    0.0001956
19915    0.502134069796636    0.0002036
19920    0.502008032128514    0.0002119
19925    0.501882057716437    0.0002205
19930    0.501756146512795    0.0002295
19935    0.501630298470028    0.0002387
19940    0.501504513540622    0.0002483
19945    0.501378791677112    0.0002582
19950    0.50125313283208    0.0002684
19955    0.501127536958156    0.0002789
19960    0.501002004008016    0.0002897
19965    0.500876533934385    0.0003009
19970    0.500751126690035    0.0003124
19975    0.500625782227785    0.0003243
19980    0.500500500500501    0.0003365
19985    0.500375281461096    0.0003491
19990    0.500250125062531    0.0003621
19995    0.500125031257814    0.0003755
